Ensemble_mean,Ensemble_index,NMSE,NMSE no B10,Mean_Quantile_Loss
False,0,0.028499860525857724,0.024946218505059,0.43808396091500473
False,1,0.028645647465073,0.025002533338975164,0.439277302999542
False,2,0.028315599869703872,0.024816267689978477,0.4373436614947277
False,3,0.028538615505952204,0.024859207401417407,0.4372111374727292
False,4,0.02815703843579309,0.02449177931149082,0.43626460763949154
True,,0.02647817104826006,0.02318591383398562,0.4183787520614589
