Ensemble_mean,Ensemble_index,NMSE,NMSE no B10,Mean_Quantile_Loss
False,0,0.027889170362408285,0.024504493362643442,0.431647940959231
False,1,0.02723483240560524,0.02409165746645823,0.4283930416790668
False,2,0.027262162284362318,0.024053626273370744,0.4285105324754692
False,3,0.027326822742734753,0.02385843405334851,0.42924721883596584
False,4,0.027453631441506293,0.02416827419523041,0.43162304134072776
True,,0.02568113188591488,0.022657231602599363,0.4115363528073696
