Ensemble_mean,Ensemble_index,NMSE,NMSE no B10,Mean_Quantile_Loss
False,0,0.028453408194843724,0.02463559428298079,0.4348744076529297
False,1,0.027725482908068574,0.024337843564860864,0.4341967173398231
False,2,0.028105298456462202,0.024450706544764847,0.43622315559449654
False,3,0.027991266389859926,0.024233460087983827,0.43743773264193014
False,4,0.027801985587138738,0.024404803358715324,0.43449727868696425
True,,0.026344614639121123,0.023032141769180236,0.4175810421605581
